bathrooms,bedrooms,condition,floors,grade,id,Price,sqft_above,sqft_basement,sqft_living,sqft_lot,waterfront,yr_built,yr_renovated
4,5,3,2,11,A12430,1170000,4610,0,4610,13252,0,2004,0
1,3,4,1.5,7,A12431,397000,860,0,860,6380,0,1927,0
2,3,3,2,8,A12432,595000,2250,0,2250,8300,0,2003,0
1,3,4,1,8,A12433,485000,1330,700,2030,10089,0,1976,0
2,5,4,1.5,8,A12434,755000,2310,950,3260,24300,0,1950,0
1,3,4,1,7,A12435,185000,920,920,1840,8100,0,1953,0
1,3,4,1,7,A12436,340000,920,920,1840,8100,0,1953,0
2,4,3,2,7,A12437,236000,2000,0,2000,5827,0,1997,0
2,4,3,2,9,A12438,550000,2810,0,2810,7549,0,1992,0
2,3,5,1,7,A12439,680000,980,800,1780,5720,0,1925,0
2,4,3,2,9,A12440,630000,2540,0,2540,8706,0,1997,0
2,3,5,1,7,A12441,560000,1170,1170,2340,3477,0,1971,0
2,3,3,1,7,A12442,385000,740,740,1480,6600,0,1943,0
2,3,3,3,7,A12443,280000,1358,0,1358,1141,0,2007,0
2,3,4,1,7,A12444,225000,1180,570,1750,7490,0,1979,0
1,4,3,2,8,A12445,610000,1230,600,1830,29110,0,1990,0
2,3,5,1,7,A12446,592500,800,370,1170,6750,0,1947,0
2,4,3,2,10,A12447,750000,3170,0,3170,7634,0,1992,0
1,4,3,2,7,A12448,164000,1530,0,1530,4875,0,1977,0
1,2,4,1,7,A12449,320000,1100,0,1100,8281,0,1947,0
2,4,3,2,8,A12450,544000,2030,0,2030,3974,0,1994,0
1,3,5,1,8,A12451,344950,1320,550,1870,7500,0,1978,0
2,3,3,2,10,A12452,539500,3080,0,3080,12476,0,1990,0
1,4,4,1,7,A12453,420000,1600,880,2480,60548,0,1968,0
1,2,1,1,6,A12454,305000,910,0,910,22725,0,1926,0
1,2,3,1,6,A12455,229000,810,0,810,5100,0,1955,0
3,5,3,2,11,A12456,1070000,3990,0,3990,9938,0,2001,0
2,3,3,3,8,A12457,397500,1430,0,1430,1383,0,2005,0
2,4,4,2,6,A12458,540000,2190,0,2190,8402,0,1928,0
2,4,3,2,8,A12459,650000,2290,0,2290,10186,0,1985,0
4,6,3,2,8,A12460,1900000,2840,180,3020,13237,1,1942,1983
1,2,3,2,9,A12461,649000,1890,370,2260,280962,0,2005,0
2,5,4,1.5,7,A12462,287500,1620,400,2020,67953,0,1936,0
2,4,4,1,8,A12463,815000,1310,1310,2620,4743,0,1949,0
2,2,3,2,10,A12464,795000,2830,0,2830,8630,0,2001,0
1,3,4,1,8,A12465,502775,1200,500,1700,9840,0,1976,0
1,2,3,1,6,A12466,222900,1110,0,1110,6411,0,1944,0
3,4,3,1,8,A12467,399950,1450,700,2150,64694,0,1969,0
2,4,3,2,9,A12468,728000,2650,0,2650,13684,0,1994,0
3,5,3,2,10,A12469,850000,3870,0,3870,65556,0,1994,0
2,4,3,2,8,A12470,525000,2530,0,2530,17856,0,1998,0
1,3,5,1.5,7,A12471,257000,1450,0,1450,7850,0,1910,0
2,3,3,2,8,A12472,433500,2200,0,2200,3360,0,2009,0
1,4,4,1,7,A12473,314950,1290,600,1890,9623,0,1969,0
1,3,3,1,7,A12474,500000,1100,430,1530,14633,0,1977,0
1,3,3,1,7,A12475,300000,1590,0,1590,8911,0,1956,0
2,4,3,2,8,A12476,645000,2690,0,2690,18653,0,1985,0
1,3,3,1,7,A12477,222500,990,0,990,10125,0,1972,0
1,3,4,1,7,A12478,275000,1080,220,1300,8099,0,1976,0
1,3,4,1.5,8,A12479,498000,1720,0,1720,6570,0,1909,0
1,3,3,1,7,A12480,800000,2080,0,2080,75794,0,1958,0
2,3,3,2,8,A12481,297000,1840,0,1840,8234,0,1994,0
3,5,3,2,9,A12482,625000,2560,1450,4010,6000,0,1997,0
2,4,3,2,9,A12483,770000,3560,0,3560,6187,0,2003,0
2,3,3,1.5,8,A12484,517000,1540,100,1640,4635,0,1930,0
1,1,5,1,5,A12485,238000,530,0,530,6350,0,1941,0
1,3,3,1,7,A12486,234550,1140,850,1990,15375,0,1946,0
2,3,3,1,7,A12487,230500,1160,530,1690,7245,0,1973,0
2,5,4,1.5,7,A12488,585000,1620,1050,2670,16777,0,1920,0
1,4,5,1.5,7,A12489,733000,1450,480,1930,3876,0,1924,0
1,2,3,1,7,A12490,357950,810,0,810,3880,0,1952,0
1,3,3,1,7,A12491,530000,1050,500,1550,3680,0,1927,0
2,4,3,2,8,A12492,377500,2640,0,2640,10720,0,1999,0
2,4,3,2,7,A12493,475000,2320,0,2320,10046,0,2006,0
1,3,3,1,7,A12494,399000,2170,0,2170,73616,0,2008,0
2,3,5,1,7,A12495,660000,1040,1040,2080,5750,0,1926,0
2,5,4,1,7,A12496,400000,1080,990,2070,10488,0,1958,0
1,2,4,1,7,A12497,440000,800,0,800,4850,0,1944,0
2,4,4,1,8,A12498,366400,1270,770,2040,14383,0,1977,0
2,4,3,2,9,A12499,627250,2830,0,2830,10677,0,1993,0
1,3,3,1,6,A12500,375950,1100,380,1480,7560,0,1920,1985
2,3,3,1,7,A12501,162000,1280,530,1810,6750,0,1978,0
2,3,3,2.5,8,A12502,780000,1970,0,1970,2600,0,1924,1994
2,4,3,1.5,8,A12503,705000,1520,1130,2650,4316,0,1905,2013
2,4,4,1,9,A12504,450000,1820,1000,2820,15233,0,1972,0
2,3,3,1,7,A12505,311000,1000,400,1400,7880,0,1981,0
2,3,3,2,8,A12506,485000,1580,0,1580,6065,0,1985,0
2,3,4,2,8,A12507,485000,1800,0,1800,11034,0,1987,0
3,5,3,2,8,A12508,725000,2640,720,3360,6000,0,1963,1999
1,3,4,1,6,A12509,185000,1510,0,1510,17040,0,1975,0
4,4,3,2,10,A12510,1890000,4285,0,4285,9345,0,2013,0
2,3,4,2,7,A12511,260000,1610,0,1610,7423,0,1990,0
2,4,3,2,8,A12512,356000,2470,0,2470,5074,0,2004,0
1,3,3,1,6,A12513,225205,1200,0,1200,7220,0,1977,0
1,3,4,1,7,A12514,445000,1260,0,1260,8910,0,1949,0
1,2,4,1,6,A12515,356000,920,0,920,4095,0,1914,0
2,5,4,1,7,A12516,760250,1440,1100,2540,8250,0,1953,0
2,2,3,1,8,A12517,572000,1870,0,1870,5143,0,2005,0
2,3,4,1.5,9,A12518,970000,1810,1250,3060,9950,0,1930,0
2,4,3,2,8,A12519,348450,1950,0,1950,8628,0,1994,0
1,3,4,2,8,A12520,535500,1730,0,1730,40250,0,1983,0
2,5,3,1,8,A12521,710000,1620,950,2570,9600,0,1956,0
1,3,4,1,7,A12522,745000,1140,350,1490,9800,0,1947,0
2,4,3,2,7,A12523,355000,2040,0,2040,8265,0,1996,0
2,4,3,2,8,A12524,333000,2690,0,2690,5505,0,2004,0
2,3,4,2,7,A12525,282000,1610,0,1610,6000,0,1993,0
2,3,4,1.5,8,A12526,840500,1410,1110,2520,5400,0,1906,0
1,3,4,1,7,A12527,432000,1550,0,1550,8134,0,1959,0
1,3,4,1,9,A12528,625000,900,900,1800,4800,0,1927,0
1,3,4,1,7,A12529,209977,1170,0,1170,6134,0,1948,0
1,2,3,1,6,A12530,174000,900,0,900,13531,0,1979,0
2,4,4,1,8,A12531,740000,1730,1070,2800,8540,0,1977,0
1,3,4,1.5,7,A12532,518000,1830,0,1830,4500,0,1909,0
1,3,4,1,7,A12533,539000,940,440,1380,3225,0,1915,0
2,3,3,1,8,A12534,575000,1530,460,1990,9600,0,1978,0
1,2,3,2,9,A12535,530000,780,390,1170,976,0,2010,0
1,4,4,1.5,7,A12536,242025,1400,0,1400,54014,0,1935,0
2,4,4,1,8,A12537,1030000,1770,850,2620,11200,0,1962,0
1,3,3,1,7,A12538,230000,880,0,880,7500,0,1978,0
2,4,3,1,8,A12539,350000,1460,800,2260,7500,0,1965,0
1,3,3,1,6,A12540,595000,1300,0,1300,11520,0,1958,0
1,3,3,1,8,A12541,440000,1450,0,1450,6829,0,1983,0
1,3,3,1,7,A12542,550000,1110,0,1110,6000,0,1904,0
2,4,3,1,9,A12543,940000,1470,420,1890,5940,0,1963,0
1,3,3,2,8,A12544,375000,940,160,1100,1751,0,2007,0
1,2,3,1,7,A12545,567500,1070,280,1350,4592,0,1939,0
2,3,5,1,8,A12546,735000,1510,1510,3020,50800,0,1968,0
1,2,3,1,6,A12547,114000,730,0,730,5200,0,1928,0
1,2,4,1,7,A12548,608000,1010,380,1390,3600,0,1913,0
1,3,3,1.5,7,A12549,442500,2170,540,2710,47419,0,1980,0
2,4,3,1,7,A12550,381800,1110,420,1530,5250,0,1981,0
2,3,5,1,7,A12551,330000,1340,830,2170,3978,0,1919,0
1,2,3,1,7,A12552,90000,790,0,790,2640,0,1973,0
1,2,4,1,6,A12553,312000,1160,0,1160,8625,0,1941,0
1,3,4,1,7,A12554,339000,1080,0,1080,8100,0,1955,0
1,3,4,1,8,A12555,313000,2190,0,2190,8000,0,1967,0
2,3,3,2,8,A12556,618080,2030,0,2030,6500,0,1988,0
2,3,3,2,8,A12557,325000,2480,0,2480,8755,0,1979,0
1,4,3,1,7,A12558,242000,1120,1120,2240,7620,0,1966,0
1,2,3,1,7,A12559,364000,860,790,1650,7311,0,1978,0
1,3,5,1.5,7,A12560,545000,1450,250,1700,5750,0,1925,0
2,3,3,2,10,A12561,445000,2790,0,2790,16173,0,1988,0
2,4,4,2,9,A12562,1090000,3010,0,3010,10830,0,1980,0
2,4,3,1,8,A12563,660000,1290,1260,2550,10000,0,1964,0
2,4,3,1,10,A12564,845000,2880,0,2880,35610,0,1989,0
2,4,3,1,6,A12565,417000,1060,1030,2090,4000,0,1907,0
1,2,4,1,5,A12566,213800,740,0,740,5200,0,1952,0
1,2,4,1,7,A12567,400000,960,0,960,6200,0,1946,0
3,4,5,2,8,A12568,759950,2100,0,2100,7560,0,2005,0
2,4,3,2,9,A12569,990000,2540,0,2540,5930,0,2003,0
1,3,5,1,8,A12570,710000,1650,0,1650,10250,0,1963,0
0,1,4,1,6,A12571,315000,770,0,770,4600,0,1910,0
2,4,5,1,8,A12572,515000,1500,780,2280,14810,0,1977,0
2,3,5,1,7,A12573,638000,970,690,1660,3729,0,1922,0
2,4,4,1.5,7,A12574,370000,1160,860,2020,8100,0,1946,0
1,3,3,1,7,A12575,184000,970,0,970,14850,0,1968,0
2,3,3,2,8,A12576,583800,2480,0,2480,6600,0,2002,0
1,3,3,1,7,A12577,309500,1250,0,1250,7320,0,1968,0
4,4,3,2,12,A12578,1960000,4430,0,4430,31353,0,1998,0
1,1,3,1,7,A12579,299000,740,0,740,5000,0,1923,0
1,2,3,1,6,A12580,215000,710,0,710,7200,0,1943,0
2,4,3,1,8,A12581,410000,1820,150,1970,10500,0,1961,0
1,2,3,1,7,A12582,478000,820,0,820,6000,0,1939,0
1,2,4,1,7,A12583,431000,1000,0,1000,6500,0,1918,0
2,4,3,2,9,A12584,635000,3080,0,3080,35430,0,1997,0
2,5,4,2,8,A12585,648000,2410,0,2410,12000,0,1973,0
2,3,3,2,9,A12586,640000,2370,0,2370,11172,0,1993,0
4,5,3,2,10,A12587,932808,3450,1240,4690,6705,0,1995,0
2,2,3,1,8,A12588,835000,2280,0,2280,6815,0,2002,0
1,2,3,1,7,A12589,469775,1030,500,1530,7020,0,1942,0
3,5,4,2,7,A12590,587000,3610,0,3610,52595,0,1989,0
2,3,5,1,7,A12591,677915,990,750,1740,3600,0,1923,0
3,4,4,1,9,A12592,1080000,2100,1500,3600,9200,0,1976,0
3,4,3,1.5,7,A12593,671000,1750,1380,3130,5700,0,1953,0
3,5,3,2,9,A12594,695000,3940,0,3940,9780,0,2007,0
2,4,3,1,6,A12595,205000,1100,1100,2200,13320,0,1944,0
1,4,4,1.5,7,A12596,350000,1510,0,1510,7200,0,1955,0
1,3,4,2,7,A12597,360000,1560,0,1560,7930,0,1980,0
2,4,3,2,7,A12598,313999,1870,0,1870,4198,0,2008,0
2,3,3,1,8,A12599,300000,1690,380,2070,7225,0,1979,0
1,2,3,1,7,A12600,452000,830,830,1660,11747,0,1981,0
2,3,3,1,7,A12601,495500,2010,0,2010,57934,0,1978,0
1,3,4,1,7,A12602,288000,1410,0,1410,40500,0,1961,0
1,3,4,1,7,A12603,227490,1820,0,1820,7194,0,1967,0
2,3,4,2,8,A12604,470950,2560,0,2560,16420,0,1989,0
2,4,3,2,8,A12605,735000,2450,0,2450,4187,0,2010,0
2,7,5,1.5,7,A12606,730000,2010,1100,3110,4400,0,1914,0
2,3,4,2,8,A12607,412000,2210,0,2210,7000,0,1985,0
2,4,3,2,9,A12608,589500,2630,0,2630,6326,0,2008,0
1,7,3,1,7,A12609,291000,1550,800,2350,8636,0,1962,0
3,5,3,2,9,A12610,1300000,3460,990,4450,7680,0,2010,0
1,3,4,1,6,A12611,190000,1200,0,1200,10458,0,1961,0
1,2,3,1,6,A12612,456200,1210,0,1210,7733,0,1904,0
1,3,4,1,7,A12613,225000,970,320,1290,8470,0,1966,0
2,3,3,1,10,A12614,2000000,2290,1200,3490,21064,1,1968,0
2,4,3,2,9,A12615,740000,3360,0,3360,15091,0,1997,0
1,3,3,1,8,A12616,467000,1330,1330,2660,5511,0,1948,0
1,2,3,1,6,A12617,385000,770,0,770,7554,0,1946,0
2,3,3,2,7,A12618,670000,1240,560,1800,4763,0,1985,0
2,4,4,1,8,A12619,500000,1660,1240,2900,5760,0,1959,0
2,3,5,1,7,A12620,352450,1430,0,1430,6000,0,1945,0
2,4,3,2,9,A12621,669888,2550,0,2550,7591,0,1989,0
2,3,3,1,7,A12622,405000,1310,0,1310,7300,0,1957,0
1,3,4,1,7,A12623,518000,1430,0,1430,8000,0,1956,0
1,4,3,1,7,A12624,280000,1120,760,1880,6288,0,1974,0
2,3,3,2,7,A12625,435000,1600,0,1600,2375,0,2005,0
2,3,3,1,7,A12626,314950,1760,0,1760,9732,0,1996,0
2,2,3,2,6,A12627,209900,1180,0,1180,3003,0,2005,0
2,4,4,2,8,A12628,630000,2330,0,2330,31705,0,1980,0
1,4,4,1.5,7,A12629,442000,1960,0,1960,12688,0,1962,0
1,4,2,1,5,A12630,340000,1140,0,1140,13440,0,1944,0
1,3,4,1,7,A12631,230000,1400,0,1400,6956,0,1957,0
2,5,3,1,7,A12632,495200,1410,1300,2710,22120,0,1955,0
2,4,3,2,10,A12633,900000,3510,0,3510,6745,0,1998,0
1,2,3,1,5,A12634,265000,910,0,910,4600,0,1917,0
1,3,3,1,8,A12635,489500,1330,760,2090,65558,0,1977,0
2,3,4,1,7,A12636,335000,1410,0,1410,44866,0,1985,0
3,3,3,2,8,A12637,585000,2240,810,3050,12700,0,1990,0
2,4,4,1,8,A12638,800000,1010,1000,2010,7200,0,1950,0
2,4,4,2,7,A12639,379500,2120,0,2120,53578,0,1985,0
1,3,4,1,6,A12640,475000,1270,0,1270,8000,0,1959,0
2,3,4,1,7,A12641,520000,1150,520,1670,8800,0,1961,0
2,4,3,2,8,A12642,515000,1800,0,1800,4338,0,2001,0
1,2,4,1,7,A12643,577500,940,700,1640,5515,0,1926,0
2,3,4,1,7,A12644,269900,1110,630,1740,9672,0,1963,0
1,3,4,1,7,A12645,329000,1150,450,1600,5952,0,1964,0
1,3,3,1.5,7,A12646,458500,1280,0,1280,1920,0,1905,1990
2,4,4,1.5,6,A12647,890000,1480,0,1480,11171,0,1947,0
2,4,3,2,7,A12648,361500,1980,0,1980,7334,0,2003,0
3,5,4,1,10,A12649,2540000,3730,0,3730,10626,0,1963,0
1,2,3,1,7,A12650,325000,900,0,900,8374,0,1984,0
3,4,3,3,8,A12651,1850000,3480,0,3480,6000,0,2014,0
2,4,3,1,7,A12652,945000,1420,1420,2840,13367,0,1952,0
2,3,3,2,9,A12653,370000,2490,0,2490,4244,0,2005,0
2,0,3,2,7,A12654,320000,1490,0,1490,7111,0,1999,0
2,2,3,1,8,A12655,450000,1510,0,1510,4908,0,2006,0
2,4,4,2,10,A12656,800000,2900,0,2900,18303,0,1994,0
2,3,3,2,7,A12657,676000,2240,0,2240,3825,0,1995,0
1,4,4,2,9,A12658,1270000,2040,0,2040,5000,0,1921,0
1,3,3,1,7,A12659,290000,1460,0,1460,7980,0,1972,0
1,3,4,1,7,A12660,158000,990,0,990,8925,0,1962,0
1,4,5,1,7,A12661,379950,1140,830,1970,9389,0,1960,0
2,4,3,2,8,A12662,583000,2660,0,2660,4000,0,2001,0
1,2,4,1,6,A12663,150000,870,0,870,5700,0,1957,0
2,3,3,2,7,A12664,261500,1740,0,1740,6992,0,1990,0
2,4,3,2,7,A12665,278000,2290,0,2290,3777,0,2004,0
2,4,3,1,8,A12666,555000,1290,880,2170,7140,0,1977,0
1,3,3,1,7,A12667,355000,1470,570,2040,8173,0,1958,0
1,4,3,1,7,A12668,375000,1770,0,1770,6650,0,1958,0
1,3,1,1,6,A12669,227000,1380,1000,2380,12681,0,1918,0
2,4,4,1,7,A12670,335000,2030,0,2030,103672,0,1969,0
2,3,3,1,9,A12671,680000,1820,450,2270,23900,0,1975,0
1,2,4,1.5,8,A12672,686500,1390,0,1390,5025,0,1928,0
1,3,3,1,7,A12673,410000,1180,350,1530,26642,0,1988,0
1,2,3,1.5,6,A12674,425000,1230,200,1430,13300,0,1921,0
2,3,3,1,8,A12675,562500,2030,0,2030,7549,0,1988,0
2,4,3,2,7,A12676,345000,2390,0,2390,6976,0,2003,0
2,4,4,1,8,A12677,627500,1640,900,2540,11500,0,1979,0
1,3,3,1,7,A12678,355000,1890,0,1890,36300,0,1962,0
2,3,3,2,7,A12679,335000,1870,0,1870,5876,0,1986,0
3,4,3,1,7,A12680,350000,1780,0,1780,4228,0,1953,0
1,3,3,1,7,A12681,590000,1610,0,1610,58370,0,1978,0
2,3,3,2,7,A12682,252000,1420,0,1420,6788,0,1990,0
4,5,5,1,10,A12683,1300000,2220,2220,4440,9270,0,1968,0
2,4,3,2,7,A12684,705000,1820,0,1820,5001,0,1947,2002
2,3,3,1,7,A12685,498000,1180,440,1620,8400,0,1968,0
1,2,3,1,7,A12686,312500,870,0,870,7227,0,1948,0
1,4,2,1,7,A12687,260000,1060,770,1830,5375,0,1962,0
1,3,4,1,7,A12688,209950,2290,0,2290,9600,0,1967,0
1,3,4,1,7,A12689,610000,1110,0,1110,10402,0,1967,0
1,4,3,1.5,7,A12690,500000,1440,0,1440,7100,0,1906,0
3,3,3,1,8,A12691,850000,1570,1500,3070,7050,0,1928,1996
2,4,5,1,8,A12692,689000,1480,960,2440,11700,0,1961,0
2,4,3,2,9,A12693,470000,2410,0,2410,4680,0,1974,0
3,3,3,2,9,A12694,640000,2130,140,2270,5175,0,2002,0
1,4,3,1,8,A12695,290000,1590,750,2340,7200,0,1960,0
2,3,3,2,7,A12696,258500,1800,0,1800,9000,0,1983,0
3,4,4,1,9,A12697,1100000,1550,660,2210,7597,0,1977,2006
1,3,3,1,7,A12698,420000,1250,570,1820,22320,0,1977,0
1,3,3,1,7,A12699,230000,1190,0,1190,9083,0,1955,0
1,3,4,1,7,A12700,252000,1400,0,1400,6865,0,1986,0
2,3,3,2,8,A12701,515000,2600,0,2600,4506,0,2003,0
1,2,4,1,6,A12702,425000,910,0,910,4635,0,1905,0
2,3,3,2,8,A12703,575000,1760,0,1760,2320,0,1994,0
1,2,4,1,7,A12704,390000,860,0,860,5160,0,1909,0
2,4,3,1,8,A12705,561500,1780,530,2310,9800,0,1968,0
1,4,4,1.5,9,A12706,1350000,1820,180,2000,3728,0,1926,0
2,5,5,1,9,A12707,835000,1490,970,2460,7830,0,1955,0
1,2,3,1.5,6,A12708,245000,1020,0,1020,15000,0,1933,0
2,3,3,2,8,A12709,475200,1670,0,1670,3980,0,2000,0
1,2,4,1,7,A12710,425000,790,0,790,5024,0,1941,0
1,2,3,2,7,A12711,218000,2010,0,2010,7755,0,1952,0
2,4,3,2,9,A12712,600000,2600,0,2600,6536,0,1999,0
2,4,3,1,8,A12713,545000,1890,0,1890,7210,0,1967,0
2,5,3,1.5,9,A12714,2410000,3600,1000,4600,23250,0,1918,2003
3,5,3,1,7,A12715,460000,1216,792,2008,5050,0,1992,0
1,2,3,1,7,A12716,425000,880,0,880,6413,0,1950,0
1,3,4,1,7,A12717,455000,850,850,1700,8360,0,1955,0
2,3,3,1,8,A12718,313100,1730,0,1730,12821,0,1994,0
3,4,4,2,10,A12719,780000,2490,1420,3910,59863,0,1987,0
2,4,3,2,8,A12720,345500,2160,0,2160,9682,0,1999,0
1,3,5,1,7,A12721,243000,1200,0,1200,8034,0,1975,0
3,5,4,1,8,A12722,670000,2660,1200,3860,9600,0,1973,0
1,3,3,1,6,A12723,325000,840,480,1320,7560,0,1983,0
1,2,3,1,7,A12724,281000,1060,220,1280,12500,0,1951,0
1,3,4,1,7,A12725,130000,1100,0,1100,5100,0,1913,0
2,3,3,2,7,A12726,340000,2170,0,2170,9798,0,1995,0
2,4,4,2,8,A12727,485000,2720,0,2720,51396,0,1977,0
2,4,3,2,8,A12728,642860,2520,0,2520,6398,0,2014,0
1,3,3,1,7,A12729,747000,1280,1280,2560,4800,0,1911,0
2,4,3,2,8,A12730,559950,2250,400,2650,7200,0,1979,0
2,4,3,2,9,A12731,577288,2870,0,2870,7200,0,2008,0
1,2,3,1.5,7,A12732,575000,880,350,1230,2726,0,1920,0
1,3,4,1,7,A12733,287000,1450,0,1450,6000,0,1953,0
3,4,3,2,9,A12734,1150000,2500,680,3180,9889,0,2012,0
1,2,3,1,6,A12735,335000,900,900,1800,8900,0,1945,0
2,4,2,2,8,A12736,375000,2020,0,2020,12500,0,1966,0
1,2,3,1,6,A12737,325000,620,0,620,14823,0,1926,0
2,3,4,1,7,A12738,530000,1330,860,2190,220414,0,1976,0
2,4,3,1,7,A12739,287000,1470,510,1980,7081,0,1977,0
3,5,3,1,8,A12740,320000,1810,1160,2970,7000,0,1979,0
2,4,3,2,7,A12741,425000,2270,0,2270,4400,0,2006,0
1,3,4,1,8,A12742,550000,1630,0,1630,6009,0,1954,0
1,3,2,1,6,A12743,135000,1120,400,1520,8450,0,1961,0
1,3,4,1.5,8,A12744,695000,2080,0,2080,5687,0,1924,0
2,5,4,1,9,A12745,975000,1980,1040,3020,9648,0,1977,0
1,4,3,1,8,A12746,210000,1180,1000,2180,28710,0,1950,0
1,4,4,1,7,A12747,518000,1050,730,1780,8768,0,1951,0
1,3,3,2,6,A12748,335500,1370,0,1370,6780,0,1930,0
3,4,3,2,9,A12749,750000,2050,1000,3050,7020,0,1984,0
1,3,4,1,7,A12750,515000,1490,0,1490,12000,0,1956,0
2,4,3,1,7,A12751,344500,1050,750,1800,5453,0,2002,0
1,3,3,1,7,A12752,470000,1160,600,1760,6723,0,1958,0
1,4,3,1,8,A12753,606150,1370,400,1770,9848,0,1967,0
2,4,3,1,7,A12754,292000,1600,1310,2910,7712,0,1998,0
2,3,3,2,7,A12755,450000,2880,0,2880,426452,0,1979,0
1,3,3,1,8,A12756,429000,1260,1260,2520,5043,0,1957,0
2,4,3,2,9,A12757,765000,3190,0,3190,38119,0,1988,0
1,2,3,1,5,A12758,425000,540,0,540,2500,0,1905,0
2,4,3,2,7,A12759,505000,3170,0,3170,5340,0,2000,0
1,3,3,1,7,A12760,544950,1830,0,1830,7371,0,1957,0
2,3,3,1.5,8,A12761,382000,1360,0,1360,4840,0,1936,0
1,3,3,2,7,A12762,475000,1870,0,1870,25157,0,1978,0
1,3,4,2,7,A12763,355000,1370,0,1370,4790,0,1982,0
2,4,5,1,7,A12764,410000,1700,0,1700,9000,0,1972,0
2,4,3,1,6,A12765,450000,980,980,1960,5008,0,1900,1988
4,7,3,1,7,A12766,565000,2070,2070,4140,9066,0,1978,0
1,2,4,1.5,7,A12767,529100,1290,0,1290,6528,0,1941,0
2,4,3,2,7,A12768,452500,2460,0,2460,6454,0,2006,0
2,4,3,1,7,A12769,245000,1040,540,1580,8000,0,1967,0
1,1,3,1,6,A12770,415000,700,0,700,2550,0,1954,0
2,4,3,2,9,A12771,610000,2410,0,2410,15899,0,1990,0
1,4,5,1,7,A12772,363500,1090,1090,2180,9702,0,1962,0
2,3,4,1,8,A12773,510000,1230,720,1950,12630,0,1969,0
2,4,3,2,8,A12774,650000,2630,0,2630,28298,0,1996,0
2,4,4,2,7,A12775,290000,2050,0,2050,9015,0,1973,0
1,3,2,1,6,A12776,170000,790,0,790,6750,0,1944,0
1,2,3,1,6,A12777,510000,1070,0,1070,5280,0,1900,0
8,7,3,3,12,A12778,2280000,9410,4130,13540,307752,0,1999,0
2,4,3,2,8,A12779,316000,2320,0,2320,7379,0,1987,0
2,4,4,2,9,A12780,690000,2670,0,2670,13463,0,1989,0
1,2,5,1,5,A12781,199950,700,0,700,5200,0,1952,0
1,3,3,1,6,A12782,207000,860,0,860,7740,0,1960,0
2,4,4,1.5,8,A12783,449950,3490,0,3490,8400,0,1976,0
1,3,2,1,7,A12784,361550,1160,0,1160,257875,0,1980,0
3,4,3,2,10,A12785,824000,3650,0,3650,57538,0,1996,0
1,3,5,1,7,A12786,537000,1550,0,1550,10050,0,1957,0
2,4,4,2.5,9,A12787,838400,2620,0,2620,9525,0,1974,0
1,2,3,1,6,A12788,225000,720,0,720,4758,0,1947,0
2,3,4,1,7,A12789,329900,1380,0,1380,5198,0,1982,0
1,4,4,1,6,A12790,282500,1170,0,1170,34925,0,1942,0
1,3,4,1,7,A12791,229950,1170,0,1170,11960,0,1969,0
1,2,3,1,7,A12792,500000,1270,360,1630,12059,0,1947,0
1,3,3,1,8,A12793,495000,1890,0,1890,6557,0,1967,0
1,3,4,1,7,A12794,149500,1010,0,1010,9450,0,1959,0
2,3,4,1,8,A12795,726000,1420,620,2040,10033,0,1974,0
2,4,3,2,10,A12796,899000,4080,0,4080,10295,0,1998,0
1,3,5,1,7,A12797,317000,1270,0,1270,8925,0,1955,0
1,1,3,1,6,A12798,395000,790,0,790,3000,0,1953,0
3,4,3,2,8,A12799,360000,2580,0,2580,6740,0,1999,0
2,4,3,2,8,A12800,570000,2290,0,2290,6738,0,1996,0
2,4,3,2,8,A12801,320000,3490,0,3490,5000,0,2003,0
1,3,3,1.5,7,A12802,320000,1510,0,1510,30185,0,1976,0
2,5,3,2,7,A12803,268000,2400,0,2400,4564,0,2004,0
1,2,5,1,6,A12804,191000,900,0,900,3400,0,1905,0
1,2,4,1,7,A12805,400000,910,360,1270,7440,0,1949,0
1,2,5,1,7,A12806,515000,1050,0,1050,5000,0,1907,0
2,4,3,2,9,A12807,610000,2950,0,2950,9010,0,2004,0
1,2,3,1,7,A12808,538000,1060,790,1850,3060,0,1929,1992
2,3,4,2,7,A12809,432000,1970,0,1970,4036,0,2003,0
2,4,3,2,8,A12810,335000,2400,0,2400,8592,0,1978,0
1,5,5,1.5,7,A12811,302000,2060,300,2360,8642,0,1926,0
1,4,3,1,7,A12812,787500,1080,500,1580,9382,0,1963,0
1,3,5,1,8,A12813,420000,1520,270,1790,7055,0,1937,0
2,3,3,2,9,A12814,560000,2840,0,2840,216493,0,1991,0
2,3,3,2,8,A12815,535000,1970,0,1970,6634,0,1989,0
2,3,3,1,7,A12816,310000,1230,550,1780,6771,0,1990,0
2,5,5,1.5,7,A12817,760000,2560,1360,3920,5250,0,1910,0
1,3,3,2,7,A12818,242500,1550,0,1550,1905,0,2005,0
3,6,3,1.5,8,A12819,1310000,2980,0,2980,7200,0,1911,0
1,3,5,1,6,A12820,235000,1270,0,1270,7153,0,1949,0
2,4,4,1,7,A12821,598780,1520,1520,3040,12160,0,1963,0
2,3,3,2,8,A12822,433200,2075,0,2075,16200,0,2002,0
1,2,5,1,6,A12823,343000,700,410,1110,9920,0,1942,0
1,2,3,1,6,A12824,145000,800,0,800,8125,0,1964,0
1,1,3,1,5,A12825,291970,680,0,680,21727,0,1952,1995
